X,Y,Z,Yaw,Pitch,Roll
-34.97222222222223,-24.401111111111113,38.63777777777778,29.60915960266545,-20.23811709164441,117.58267726926763
-34.81777777777778,-24.03888888888889,38.09222222222222,29.520327445645137,-20.571127914298707,117.4565992315542
-34.663333333333334,-23.67666666666667,37.54666666666667,29.431495288624824,-20.90413873695301,117.33052119384075
-34.50888888888889,-23.314444444444444,37.00111111111111,29.342663131604517,-21.237149559607303,117.20444315612733
-34.35444444444445,-22.952222222222222,36.45555555555555,29.253830974584204,-21.570160382261605,117.0783651184139
-34.2,-22.59,35.91,29.164998817563895,-21.903171204915903,116.95228708070046
-34.03888888888889,-22.25222222222222,35.362222222222215,28.997938039250887,-22.279364218084513,116.71165744509506
-33.87777777777778,-21.914444444444445,34.81444444444444,28.830877260937882,-22.65555723125313,116.47102780948968
-33.71666666666667,-21.576666666666668,34.266666666666666,28.663816482624878,-23.031750244421744,116.2303981738843
-33.55555555555556,-21.238888888888887,33.718888888888884,28.49675570431187,-23.407943257590354,115.9897685382789
-33.394444444444446,-20.901111111111113,33.17111111111111,28.329694925998865,-23.784136270758967,115.74913890267352
-33.233333333333334,-20.563333333333333,32.623333333333335,28.162634147685857,-24.160329283927577,115.50850926706812
-33.07222222222222,-20.225555555555555,32.07555555555555,27.995573369372853,-24.53652229709619,115.26787963146275
-32.91111111111111,-19.887777777777778,31.52777777777778,27.828512591059845,-24.912715310264804,115.02724999585736
-32.75,-19.55,30.98,27.66145181274684,-25.288908323433418,114.78662036025197
-32.50555555555555,-19.189999999999998,30.46333333333333,27.50152066405087,-25.769655553529812,114.58591977118016
-32.26111111111111,-18.83,29.946666666666665,27.3415895153549,-26.250402783626214,114.38521918210836
-32.016666666666666,-18.47,29.43,27.181658366658937,-26.731150013722612,114.18451859303656
-31.772222222222226,-18.11,28.913333333333334,27.02172721796297,-27.21189724381901,113.98381800396476
-31.52777777777778,-17.75,28.39666666666667,26.861796069267,-27.692644473915408,113.78311741489296
-31.283333333333335,-17.39,27.88,26.701864920571033,-28.173391704011806,113.58241682582113
-31.03888888888889,-17.03,27.363333333333333,26.541933771875065,-28.654138934108204,113.38171623674934
-30.794444444444444,-16.669999999999998,26.846666666666664,26.382002623179094,-29.134886164204598,113.18101564767753
-30.55,-16.31,26.33,26.222071474483126,-29.615633394300996,112.98031505860573
-30.288888888888888,-15.969999999999997,25.807777777777773,25.946047692977338,-29.83213468206813,112.7166601993733
-30.02777777777778,-15.629999999999999,25.285555555555554,25.67002391147156,-30.048635969835267,112.45300534014089
-29.76666666666667,-15.29,24.763333333333335,25.394000129965775,-30.26513725760241,112.18935048090847
-29.505555555555556,-14.95,24.24111111111111,25.11797634845999,-30.48163854536954,111.92569562167606
-29.244444444444447,-14.61,23.718888888888888,24.841952566954205,-30.69813983313668,111.66204076244361
-28.983333333333334,-14.27,23.196666666666665,24.56592878544842,-30.914641120903816,111.39838590321119
-28.72222222222222,-13.93,22.674444444444443,24.289905003942636,-31.131142408670954,111.13473104397877
-28.46111111111111,-13.59,22.15222222222222,24.01388122243685,-31.34764369643809,110.87107618474636
-28.2,-13.25,21.63,23.737857440931066,-31.564144984205228,110.60742132551394
-27.909999999999997,-12.915555555555555,21.12444444444444,23.490635304462057,-31.98188945476167,110.56707851908057
-27.62,-12.581111111111111,20.61888888888889,23.243413167993047,-32.39963392531812,110.52673571264718
-27.33,-12.246666666666666,20.113333333333333,22.99619103152404,-32.81737839587457,110.48639290621382
-27.04,-11.912222222222223,19.607777777777777,22.748968895055036,-33.23512286643101,110.44605009978044
-26.75,-11.577777777777778,19.10222222222222,22.501746758586023,-33.652867336987455,110.40570729334706
-26.46,-11.243333333333332,18.596666666666664,22.254524622117017,-34.0706118075439,110.36536448691369
-26.17,-10.908888888888889,18.09111111111111,22.007302485648008,-34.48835627810035,110.32502168048032
-25.880000000000003,-10.574444444444445,17.585555555555555,21.760080349179002,-34.90610074865679,110.28467887404693
-25.59,-10.24,17.08,21.512858212709993,-35.32384521921324,110.24433606761356
-25.88,-10.574444444444444,17.585555555555555,21.760080349179,-34.90610074865679,110.28467887404693
-26.169999999999998,-10.908888888888889,18.091111111111108,22.00730248564801,-34.48835627810035,110.32502168048032
-26.46,-11.243333333333334,18.596666666666664,22.254524622117017,-34.070611807543905,110.3653644869137
-26.75,-11.577777777777778,19.10222222222222,22.501746758586023,-33.652867336987455,110.40570729334706
-27.04,-11.912222222222223,19.607777777777777,22.748968895055036,-33.23512286643101,110.44605009978044
-27.33,-12.246666666666666,20.11333333333333,22.99619103152404,-32.81737839587456,110.48639290621381
-27.619999999999997,-12.58111111111111,20.618888888888886,23.24341316799305,-32.39963392531812,110.52673571264718
-27.909999999999997,-12.915555555555555,21.124444444444443,23.490635304462057,-31.981889454761674,110.56707851908057
-28.2,-13.25,21.63,23.737857440931066,-31.564144984205228,110.60742132551394
-28.46111111111111,-13.589999999999998,22.152222222222218,24.013881222436847,-31.347643696438087,110.87107618474636
-28.72222222222222,-13.93,22.674444444444443,24.289905003942632,-31.131142408670954,111.13473104397877
-28.983333333333334,-14.27,23.196666666666665,24.56592878544842,-30.91464112090382,111.3983859032112
-29.244444444444447,-14.61,23.718888888888888,24.841952566954205,-30.69813983313668,111.66204076244361
-29.505555555555556,-14.95,24.24111111111111,25.11797634845999,-30.48163854536954,111.92569562167606
-29.766666666666666,-15.29,24.763333333333332,25.39400012996577,-30.265137257602408,112.18935048090846
-30.02777777777778,-15.629999999999999,25.285555555555554,25.670023911471556,-30.04863596983527,112.45300534014089
-30.28888888888889,-15.969999999999999,25.807777777777773,25.94604769297734,-29.832134682068133,112.7166601993733
-30.55,-16.31,26.33,26.222071474483126,-29.615633394300996,112.98031505860573
-30.794444444444444,-16.669999999999998,26.846666666666664,26.38200262317909,-29.134886164204595,113.18101564767751
-31.03888888888889,-17.029999999999998,27.363333333333333,26.541933771875065,-28.6541389341082,113.38171623674934
-31.28333333333334,-17.39,27.880000000000003,26.701864920571033,-28.173391704011806,113.58241682582114
-31.52777777777778,-17.75,28.39666666666667,26.861796069267,-27.692644473915408,113.78311741489296
-31.772222222222226,-18.11,28.913333333333334,27.02172721796297,-27.21189724381901,113.98381800396476
-32.016666666666666,-18.47,29.43,27.181658366658937,-26.731150013722612,114.18451859303656
-32.26111111111111,-18.83,29.946666666666665,27.341589515354904,-26.250402783626214,114.38521918210836
-32.50555555555556,-19.189999999999998,30.463333333333335,27.501520664050872,-25.769655553529816,114.58591977118016
-32.75,-19.55,30.98,27.66145181274684,-25.288908323433418,114.78662036025197
-32.50555555555555,-19.189999999999998,30.46333333333333,27.50152066405087,-25.769655553529812,114.58591977118016
-32.26111111111111,-18.83,29.946666666666665,27.3415895153549,-26.250402783626214,114.38521918210836
-32.016666666666666,-18.47,29.43,27.181658366658937,-26.731150013722612,114.18451859303656
-31.772222222222226,-18.11,28.913333333333334,27.02172721796297,-27.21189724381901,113.98381800396476
-31.52777777777778,-17.75,28.39666666666667,26.861796069267,-27.692644473915408,113.78311741489296
-31.283333333333335,-17.39,27.88,26.701864920571033,-28.173391704011806,113.58241682582113
-31.03888888888889,-17.03,27.363333333333333,26.541933771875065,-28.654138934108204,113.38171623674934
-30.794444444444444,-16.669999999999998,26.846666666666664,26.382002623179094,-29.134886164204598,113.18101564767753
-30.55,-16.31,26.33,26.222071474483126,-29.615633394300996,112.98031505860573
-30.288888888888888,-15.969999999999997,25.807777777777773,25.946047692977338,-29.83213468206813,112.7166601993733
-30.02777777777778,-15.629999999999999,25.285555555555554,25.67002391147156,-30.048635969835267,112.45300534014089
-29.76666666666667,-15.29,24.763333333333335,25.394000129965775,-30.26513725760241,112.18935048090847
-29.505555555555556,-14.95,24.24111111111111,25.11797634845999,-30.48163854536954,111.92569562167606
-29.244444444444447,-14.61,23.718888888888888,24.841952566954205,-30.69813983313668,111.66204076244361
-28.983333333333334,-14.27,23.196666666666665,24.56592878544842,-30.914641120903816,111.39838590321119
-28.72222222222222,-13.93,22.674444444444443,24.289905003942636,-31.131142408670954,111.13473104397877
-28.46111111111111,-13.59,22.15222222222222,24.01388122243685,-31.34764369643809,110.87107618474636
-28.2,-13.25,21.63,23.737857440931066,-31.564144984205228,110.60742132551394
-27.909999999999997,-12.915555555555555,21.12444444444444,23.490635304462057,-31.98188945476167,110.56707851908057
-27.62,-12.581111111111111,20.61888888888889,23.243413167993047,-32.39963392531812,110.52673571264718
-27.33,-12.246666666666666,20.113333333333333,22.99619103152404,-32.81737839587457,110.48639290621382
-27.04,-11.912222222222223,19.607777777777777,22.748968895055036,-33.23512286643101,110.44605009978044
-26.75,-11.577777777777778,19.10222222222222,22.501746758586023,-33.652867336987455,110.40570729334706
-26.46,-11.243333333333332,18.596666666666664,22.254524622117017,-34.0706118075439,110.36536448691369
-26.17,-10.908888888888889,18.09111111111111,22.007302485648008,-34.48835627810035,110.32502168048032
-25.880000000000003,-10.574444444444445,17.585555555555555,21.760080349179002,-34.90610074865679,110.28467887404693
-25.59,-10.24,17.08,21.512858212709993,-35.32384521921324,110.24433606761356
-25.25111111111111,-9.91,16.59222222222222,21.34074893497165,-35.60322464322674,110.02639672273601
-24.91222222222222,-9.58,16.104444444444443,21.168639657233307,-35.88260406724024,109.80845737785849
-24.573333333333334,-9.25,15.616666666666667,20.996530379494967,-36.16198349125374,109.59051803298095
-24.234444444444442,-8.92,15.128888888888888,20.82442110175662,-36.44136291526724,109.3725786881034
-23.895555555555553,-8.59,14.64111111111111,20.652311824018277,-36.72074233928074,109.15463934322587
-23.556666666666665,-8.26,14.153333333333332,20.480202546279937,-37.00012176329424,108.93669999834833
-23.217777777777776,-7.93,13.665555555555557,20.308093268541594,-37.279501187307744,108.71876065347078
-22.878888888888888,-7.6,13.177777777777777,20.13598399080325,-37.55888061132124,108.50082130859325
-22.54,-7.27,12.69,19.963874713064907,-37.83826003533474,108.28288196371571
-22.13,-6.928888888888888,12.222222222222221,19.689616718442142,-38.24527805870857,108.34328958464948
-21.720000000000002,-6.587777777777778,11.754444444444443,19.415358723819377,-38.6522960820824,108.40369720558327
-21.310000000000002,-6.246666666666666,11.286666666666667,19.141100729196616,-39.05931410545623,108.46410482651706
-20.9,-5.905555555555555,10.818888888888889,18.86684273457385,-39.46633212883006,108.52451244745085
-20.490000000000002,-5.564444444444444,10.351111111111111,18.592584739951086,-39.87335015220389,108.58492006838463
-20.08,-5.223333333333333,9.883333333333333,18.31832674532832,-40.28036817557772,108.6453276893184
-19.67,-4.8822222222222225,9.415555555555557,18.044068750705556,-40.68738619895155,108.70573531025221
-19.26,-4.541111111111111,8.947777777777778,17.76981075608279,-41.09440422232538,108.76614293118598
-18.85,-4.2,8.48,17.495552761460026,-41.50142224569921,108.82655055211977
-18.471111111111114,-3.9,8.034444444444444,17.278015696772794,-41.807526098431396,108.27438458626544
-18.092222222222226,-3.6000000000000005,7.5888888888888895,17.060478632085562,-42.11362995116359,107.72221862041114
-17.713333333333335,-3.3000000000000003,7.143333333333334,16.84294156739833,-42.41973380389577,107.17005265455683
-17.334444444444443,-3.0,6.697777777777778,16.6254045027111,-42.72583765662796,106.6178866887025
-16.955555555555556,-2.7,6.252222222222223,16.40786743802387,-43.03194150936014,106.06572072284817
-16.576666666666668,-2.4000000000000004,5.806666666666667,16.190330373336636,-43.33804536209233,105.51355475699386
-16.197777777777777,-2.1000000000000005,5.361111111111112,15.972793308649404,-43.644149214824516,104.96138879113954
-15.818888888888889,-1.8000000000000003,4.915555555555556,15.755256243962174,-43.9502530675567,104.40922282528523
-15.44,-1.5,4.47,15.537719179274943,-44.25635692028889,103.8570568594309
-15.014444444444443,-1.208888888888889,4.015555555555555,15.39637839991824,-44.69487759938102,103.89860010055698
-14.588888888888889,-0.9177777777777778,3.561111111111111,15.255037620561538,-45.13339827847316,103.94014334168305
-14.163333333333334,-0.6266666666666667,3.1066666666666665,15.113696841204836,-45.5719189575653,103.98168658280915
-13.737777777777776,-0.33555555555555555,2.6522222222222225,14.972356061848135,-46.01043963665743,104.02322982393522
-13.312222222222221,-0.04444444444444429,2.1977777777777776,14.831015282491432,-46.44896031574957,104.0647730650613
-12.886666666666667,0.2466666666666667,1.7433333333333332,14.689674503134729,-46.8874809948417,104.10631630618738
-12.46111111111111,0.5377777777777776,1.2888888888888892,14.548333723778027,-47.326001673933845,104.14785954731346
-12.035555555555554,0.8288888888888889,0.8344444444444447,14.406992944421324,-47.764522353025974,104.18940278843955
-11.61,1.12,0.38,14.265652165064623,-48.20304303211811,104.23094602956563
-11.136666666666665,1.4077777777777778,-0.01777777777777778,13.910288177379991,-48.888023218154146,104.30327912944985
-10.663333333333332,1.6955555555555555,-0.41555555555555557,13.554924189695361,-49.573003404190175,104.37561222933405
-10.19,1.9833333333333334,-0.8133333333333332,13.19956020201073,-50.25798359022622,104.44794532921827
-9.716666666666667,2.2711111111111113,-1.2111111111111112,12.8441962143261,-50.942963776262246,104.52027842910249
-9.243333333333332,2.558888888888889,-1.608888888888889,12.488832226641469,-51.62794396229829,104.59261152898671
-8.77,2.8466666666666667,-2.006666666666667,12.133468238956837,-52.31292414833432,104.6649446288709
-8.296666666666667,3.134444444444444,-2.4044444444444446,11.77810425127221,-52.99790433437036,104.73727772875513
-7.823333333333332,3.422222222222222,-2.8022222222222224,11.422740263587578,-53.68288452040639,104.80961082863934
-7.35,3.71,-3.2,11.067376275902946,-54.367864706442425,104.88194392852355
-6.813333333333333,3.993333333333333,-3.5433333333333334,11.084037022533018,-54.36203014355712,104.98786739879196
-6.276666666666666,4.276666666666666,-3.8866666666666667,11.10069776916309,-54.35619558067182,105.09379086906038
-5.74,4.5600000000000005,-4.23,11.117358515793164,-54.35036101778652,105.19971433932878
-5.203333333333333,4.843333333333334,-4.573333333333333,11.134019262423235,-54.344526454901214,105.30563780959719
-4.666666666666666,5.126666666666667,-4.916666666666667,11.150680009053309,-54.338691892015916,105.4115612798656
-4.13,5.41,-5.26,11.16734075568338,-54.332857329130604,105.517484750134
-3.5933333333333337,5.6933333333333325,-5.603333333333333,11.184001502313453,-54.32702276624531,105.62340822040241
-3.0566666666666666,5.976666666666667,-5.946666666666667,11.200662248943525,-54.32118820336001,105.72933169067083
-2.52,6.26,-6.29,11.217322995573598,-54.315353640474704,105.83525516093924
-2.01,6.515555555555555,-6.65,10.941748888382557,-54.81865298432325,105.28040008170711
-1.5,6.771111111111111,-7.01,10.666174781191518,-55.3219523281718,104.72554500247497
-0.9900000000000002,7.026666666666667,-7.370000000000001,10.390600674000481,-55.82525167202034,104.17068992324286
-0.4800000000000002,7.282222222222222,-7.7299999999999995,10.11502656680944,-56.32855101586889,103.61583484401072
0.030000000000000027,7.537777777777778,-8.09,9.8394524596184,-56.831850359717436,103.06097976477858
0.5399999999999998,7.793333333333334,-8.45,9.563878352427363,-57.33514970356599,102.50612468554645
1.0499999999999994,8.04888888888889,-8.809999999999999,9.288304245236322,-57.838449047414535,101.95126960631433
1.5599999999999996,8.304444444444444,-9.17,9.012730138045283,-58.34174839126308,101.39641452708219
2.07,8.56,-9.53,8.737156030854244,-58.84504773511163,100.84155944785006
2.601111111111111,8.794444444444444,-9.866666666666665,8.489465848482126,-59.293530847484014,101.07368190448581
3.132222222222222,9.02888888888889,-10.203333333333333,8.241775666110009,-59.74201395985641,101.30580436112157
3.663333333333333,9.263333333333335,-10.54,7.9940854837378925,-60.1904970722288,101.53792681775732
4.194444444444445,9.497777777777777,-10.876666666666665,7.746395301365775,-60.63898018460118,101.77004927439307
4.725555555555555,9.732222222222223,-11.213333333333335,7.498705118993657,-61.08746329697358,102.00217173102882
5.256666666666667,9.966666666666667,-11.55,7.251014936621539,-61.53594640934597,102.23429418766459
5.787777777777777,10.20111111111111,-11.886666666666667,7.003324754249422,-61.984429521718354,102.46641664430035
6.318888888888889,10.435555555555556,-12.223333333333333,6.755634571877305,-62.43291263409075,102.6985391009361
6.85,10.67,-12.56,6.507944389505187,-62.881395746463134,102.93066155757185
7.416666666666666,10.896666666666667,-12.886666666666665,6.285884843275107,-63.401272483397726,103.1160825001166
7.9833333333333325,11.123333333333335,-13.213333333333335,6.063825297045026,-63.921149220332325,103.30150344266136
8.55,11.350000000000001,-13.540000000000001,5.841765750814947,-64.44102595726693,103.48692438520612
9.116666666666667,11.576666666666668,-13.866666666666667,5.619706204584865,-64.96090269420152,103.67234532775088
9.683333333333334,11.803333333333335,-14.193333333333332,5.397646658354786,-65.48077943113611,103.85776627029563
10.25,12.03,-14.52,5.175587112124705,-66.0006561680707,104.04318721284038
10.816666666666665,12.256666666666668,-14.846666666666666,4.953527565894625,-66.52053290500531,104.22860815538513
11.383333333333333,12.483333333333334,-15.173333333333334,4.731468019664544,-67.0404096419399,104.4140290979299
11.95,12.71,-15.5,4.509408473434464,-67.5602863788745,104.59945004047465
12.523333333333333,12.916666666666668,-15.77222222222222,4.396143979725855,-67.94058384024014,104.27526603082664
13.096666666666666,13.123333333333335,-16.044444444444444,4.2828794860172446,-68.3208813016058,103.95108202117864
13.67,13.330000000000002,-16.316666666666666,4.169614992308636,-68.70117876297144,103.62689801153063
14.243333333333332,13.536666666666667,-16.58888888888889,4.056350498600025,-69.08147622433708,103.30271400188262
14.816666666666666,13.743333333333334,-16.86111111111111,3.9430860048914167,-69.46177368570274,102.97852999223461
15.39,13.95,-17.133333333333333,3.829821511182807,-69.84207114706838,102.65434598258659
15.963333333333333,14.156666666666666,-17.405555555555555,3.716557017474198,-70.22236860843402,102.3301619729386
16.536666666666665,14.363333333333333,-17.677777777777777,3.603292523765588,-70.60266606979968,102.0059779632906
17.11,14.57,-17.95,3.490028030056979,-70.98296353116532,101.68179395364258
16.536666666666665,14.363333333333333,-17.677777777777777,3.603292523765588,-70.60266606979968,102.00597796329059
15.963333333333333,14.156666666666666,-17.405555555555555,3.7165570174741975,-70.22236860843402,102.3301619729386
15.39,13.950000000000001,-17.133333333333333,3.8298215111828076,-69.84207114706838,102.6543459825866
14.816666666666666,13.743333333333334,-16.86111111111111,3.9430860048914167,-69.46177368570274,102.97852999223461
14.243333333333332,13.536666666666667,-16.58888888888889,4.056350498600025,-69.08147622433708,103.30271400188262
13.67,13.33,-16.316666666666666,4.169614992308635,-68.70117876297144,103.62689801153061
13.096666666666666,13.123333333333335,-16.044444444444444,4.2828794860172446,-68.3208813016058,103.95108202117864
12.523333333333333,12.916666666666668,-15.772222222222222,4.396143979725855,-67.94058384024014,104.27526603082666
11.95,12.71,-15.5,4.509408473434464,-67.5602863788745,104.59945004047465
11.383333333333333,12.483333333333334,-15.173333333333332,4.731468019664544,-67.04040964193989,104.4140290979299
10.816666666666666,12.256666666666668,-14.846666666666666,4.953527565894625,-66.52053290500531,104.22860815538515
10.25,12.030000000000001,-14.52,5.175587112124705,-66.00065616807072,104.0431872128404
9.683333333333334,11.803333333333335,-14.193333333333332,5.397646658354786,-65.48077943113611,103.85776627029563
9.116666666666667,11.576666666666668,-13.866666666666667,5.619706204584865,-64.96090269420152,103.67234532775088
8.55,11.350000000000001,-13.54,5.841765750814946,-64.44102595726693,103.48692438520612
7.983333333333333,11.123333333333333,-13.213333333333335,6.063825297045026,-63.921149220332325,103.30150344266137
7.416666666666667,10.896666666666667,-12.886666666666667,6.285884843275107,-63.40127248339773,103.11608250011662
6.85,10.67,-12.56,6.507944389505187,-62.881395746463134,102.93066155757185
6.318888888888889,10.435555555555554,-12.223333333333333,6.755634571877304,-62.43291263409074,102.6985391009361
5.7877777777777775,10.201111111111112,-11.886666666666667,7.003324754249422,-61.984429521718354,102.46641664430034
5.256666666666668,9.966666666666669,-11.55,7.25101493662154,-61.53594640934597,102.2342941876646
4.725555555555555,9.732222222222223,-11.213333333333335,7.498705118993657,-61.08746329697358,102.00217173102882
4.194444444444445,9.497777777777777,-10.876666666666665,7.746395301365775,-60.63898018460118,101.77004927439307
3.6633333333333336,9.263333333333334,-10.54,7.994085483737892,-60.190497072228794,101.53792681775732
3.1322222222222225,9.02888888888889,-10.203333333333333,8.241775666110009,-59.74201395985641,101.30580436112157
2.6011111111111114,8.794444444444444,-9.866666666666667,8.489465848482126,-59.293530847484014,101.07368190448581
2.07,8.56,-9.53,8.737156030854244,-58.84504773511163,100.84155944785006
2.601111111111111,8.794444444444444,-9.866666666666665,8.489465848482126,-59.293530847484014,101.07368190448581
3.132222222222222,9.02888888888889,-10.203333333333333,8.241775666110009,-59.74201395985641,101.30580436112157
3.663333333333333,9.263333333333335,-10.54,7.9940854837378925,-60.1904970722288,101.53792681775732
4.194444444444445,9.497777777777777,-10.876666666666665,7.746395301365775,-60.63898018460118,101.77004927439307
4.725555555555555,9.732222222222223,-11.213333333333335,7.498705118993657,-61.08746329697358,102.00217173102882
5.256666666666667,9.966666666666667,-11.55,7.251014936621539,-61.53594640934597,102.23429418766459
5.787777777777777,10.20111111111111,-11.886666666666667,7.003324754249422,-61.984429521718354,102.46641664430035
6.318888888888889,10.435555555555556,-12.223333333333333,6.755634571877305,-62.43291263409075,102.6985391009361
6.85,10.67,-12.56,6.507944389505187,-62.881395746463134,102.93066155757185
7.416666666666666,10.896666666666667,-12.886666666666665,6.285884843275107,-63.401272483397726,103.1160825001166
7.9833333333333325,11.123333333333335,-13.213333333333335,6.063825297045026,-63.921149220332325,103.30150344266136
8.55,11.350000000000001,-13.540000000000001,5.841765750814947,-64.44102595726693,103.48692438520612
9.116666666666667,11.576666666666668,-13.866666666666667,5.619706204584865,-64.96090269420152,103.67234532775088
9.683333333333334,11.803333333333335,-14.193333333333332,5.397646658354786,-65.48077943113611,103.85776627029563
10.25,12.03,-14.52,5.175587112124705,-66.0006561680707,104.04318721284038
10.816666666666665,12.256666666666668,-14.846666666666666,4.953527565894625,-66.52053290500531,104.22860815538513
11.383333333333333,12.483333333333334,-15.173333333333334,4.731468019664544,-67.0404096419399,104.4140290979299
11.95,12.71,-15.5,4.509408473434464,-67.5602863788745,104.59945004047465
12.523333333333333,12.916666666666668,-15.77222222222222,4.396143979725855,-67.94058384024014,104.27526603082664
13.096666666666666,13.123333333333335,-16.044444444444444,4.2828794860172446,-68.3208813016058,103.95108202117864
13.67,13.330000000000002,-16.316666666666666,4.169614992308636,-68.70117876297144,103.62689801153063
14.243333333333332,13.536666666666667,-16.58888888888889,4.056350498600025,-69.08147622433708,103.30271400188262
14.816666666666666,13.743333333333334,-16.86111111111111,3.9430860048914167,-69.46177368570274,102.97852999223461
15.39,13.95,-17.133333333333333,3.829821511182807,-69.84207114706838,102.65434598258659
15.963333333333333,14.156666666666666,-17.405555555555555,3.716557017474198,-70.22236860843402,102.3301619729386
16.536666666666665,14.363333333333333,-17.677777777777777,3.603292523765588,-70.60266606979968,102.0059779632906
17.11,14.57,-17.95,3.490028030056979,-70.98296353116532,101.68179395364258
17.71222222222222,14.753333333333332,-18.187777777777775,3.363947256482975,-71.37878073831267,101.48522898142845
18.314444444444444,14.936666666666667,-18.425555555555555,3.237866482908972,-71.77459794546002,101.28866400921432
18.916666666666668,15.120000000000001,-18.663333333333334,3.111785709334969,-72.17041515260738,101.09209903700018
19.51888888888889,15.303333333333333,-18.90111111111111,2.985704935760965,-72.56623235975474,100.89553406478605
20.121111111111112,15.486666666666666,-19.13888888888889,2.859624162186961,-72.96204956690208,100.69896909257191
20.723333333333333,15.67,-19.376666666666665,2.733543388612958,-73.35786677404943,100.50240412035777
21.325555555555557,15.853333333333332,-19.614444444444445,2.607462615038954,-73.75368398119677,100.30583914814365
21.92777777777778,16.036666666666665,-19.852222222222224,2.481381841464951,-74.14950118834413,100.10927417592953
22.53,16.22,-20.09,2.355301067890947,-74.54531839549148,99.91270920371538
23.15222222222222,16.385555555555552,-20.324444444444442,2.5402982540431114,-74.98485844294893,99.63660666991197
23.774444444444445,16.55111111111111,-20.558888888888887,2.7252954401952754,-75.42439849040639,99.36050413610856
24.39666666666667,16.71666666666667,-20.793333333333333,2.91029262634744,-75.86393853786385,99.08440160230515
25.01888888888889,16.88222222222222,-21.02777777777778,3.0952898124996038,-76.30347858532129,98.80829906850173
25.641111111111112,17.047777777777778,-21.26222222222222,3.2802869986517686,-76.74301863277874,98.53219653469831
26.263333333333332,17.213333333333335,-21.496666666666666,3.4652841848039326,-77.18255868023618,98.2560940008949
26.885555555555555,17.378888888888888,-21.731111111111108,3.6502813709560966,-77.62209872769364,97.9799914670915
27.507777777777775,17.544444444444444,-21.965555555555554,3.8352785571082615,-78.0616387751511,97.70388893328808
28.13,17.71,-22.2,4.0202757432604255,-78.50117882260855,97.42778639948466
28.759999999999998,17.852222222222224,-22.40333333333333,3.802830938732907,-78.83937598996042,97.10032849829
29.389999999999997,17.994444444444444,-22.606666666666666,3.5853861342053888,-79.17757315731231,96.77287059709533
30.02,18.136666666666667,-22.810000000000002,3.367941329677871,-79.51577032466419,96.44541269590067
30.65,18.27888888888889,-23.013333333333335,3.1504965251503525,-79.85396749201607,96.11795479470601
31.28,18.42111111111111,-23.21666666666667,2.933051720622834,-80.19216465936795,95.79049689351135
31.909999999999997,18.563333333333333,-23.42,2.7156069160953162,-80.53036182671983,95.46303899231668
32.54,18.705555555555556,-23.623333333333335,2.498162111567798,-80.8685589940717,95.13558109112202
33.169999999999995,18.84777777777778,-23.826666666666668,2.2807173070402795,-81.20675616142358,94.80812318992734
33.8,18.99,-24.03,2.063272502512761,-81.54495332877546,94.48066528873268
34.44333333333333,19.10333333333333,-24.15111111111111,2.0809337686633556,-82.02905730793036,94.43784851693138
35.086666666666666,19.216666666666665,-24.272222222222222,2.098595034813951,-82.51316128708527,94.3950317451301
35.730000000000004,19.33,-24.393333333333338,2.1162563009645456,-82.99726526624019,94.35221497332881
