X,Y,Z,Yaw,Pitch,Roll
-0.04916666666666458,0.2774999999999963,-0.42833333333332746,40.127589167186656,-3.9810315967611607,132.26356687800558
-0.09833333333333627,0.5549999999999997,-0.8566666666666691,39.98673693388211,-4.143683253755612,131.9672099622009
-0.14750000000000085,0.8325000000000031,-1.2849999999999966,39.845884700577564,-4.306334910750064,131.67085304639627
-0.19666666666666544,1.1099999999999994,-1.7133333333333383,39.705032467273014,-4.468986567744516,131.37449613059164
-0.24583333333333002,1.3874999999999957,-2.1416666666666657,39.56418023396847,-4.631638224738968,131.078139214787
-0.2949999999999946,1.6649999999999991,-2.569999999999993,39.42332800066392,-4.79428988173342,130.78178229898236
-0.3441666666666663,1.9425000000000026,-2.998333333333335,39.28247576735937,-4.956941538727872,130.4854253831777
-0.39333333333333087,2.219999999999999,-3.4266666666666623,39.14162353405483,-5.119593195722324,130.18906846737306
-0.44249999999999545,2.497499999999995,-3.855000000000004,39.00077130075028,-5.282244852716776,129.89271155156842
-0.49166666666666714,2.7749999999999986,-4.283333333333331,38.85991906744573,-5.444896509711227,129.59635463576376
-0.5408333333333317,3.052500000000002,-4.711666666666673,38.71906683414119,-5.607548166705679,129.29999771995912
-0.6191666666666649,3.610833333333332,-5.578333333333333,38.4591898816184,-5.975263118614979,128.83560791035137
-0.6483333333333334,3.8916666666666657,-6.016666666666666,38.34016516240016,-6.180326413529826,128.66757501654828
-0.6774999999999949,4.172499999999999,-6.454999999999998,38.22114044318192,-6.3853897084446745,128.49954212274517
-0.7066666666666634,4.453333333333333,-6.893333333333331,38.102115723963685,-6.5904530033595226,128.33150922894208
-0.735833333333332,4.734166666666667,-7.3316666666666634,37.98309100474545,-6.795516298274371,128.16347633513897
-0.7649999999999935,5.0149999999999935,-7.769999999999996,37.86406628552721,-7.000579593189219,127.99544344133585
-0.794166666666662,5.295833333333327,-8.208333333333336,37.74504156630897,-7.205642888104066,127.82741054753275
-0.8233333333333306,5.576666666666661,-8.646666666666668,37.62601684709073,-7.410706183018914,127.65937765372965
-0.8524999999999991,5.857499999999995,-9.085,37.50699212787249,-7.615769477933762,127.49134475992655
-0.8816666666666677,6.138333333333328,-9.523333333333333,37.387967408654255,-7.820832772848609,127.32331186612345
-0.9108333333333292,6.419166666666662,-9.961666666666666,37.26894268943602,-8.025896067763458,127.15527897232033
-0.9208333333333343,6.9808333333333294,-10.826666666666668,36.971808639912794,-8.382825418178829,126.58745126010731
-0.9016666666666637,7.261666666666663,-11.25333333333333,36.79369930960782,-8.534691473679352,126.18765644169741
-0.8825000000000003,7.542499999999997,-11.68,36.61558997930283,-8.686557529179876,125.7878616232875
-0.8633333333333297,7.823333333333331,-12.10666666666667,36.437480648997855,-8.838423584680399,125.38806680487758
-0.8441666666666663,8.104166666666664,-12.533333333333331,36.25937131869287,-8.990289640180922,124.98827198646768
-0.8249999999999957,8.384999999999998,-12.96,36.081261988387894,-9.142155695681446,124.58847716805776
-0.8058333333333323,8.665833333333332,-13.38666666666667,35.90315265808291,-9.294021751181969,124.18868234964785
-0.7866666666666688,8.946666666666665,-13.813333333333333,35.725043327777925,-9.445887806682494,123.78888753123795
-0.7674999999999983,9.2275,-14.240000000000002,35.54693399747295,-9.597753862183017,123.38909271282803
-0.7483333333333348,9.508333333333333,-14.666666666666671,35.368824667167964,-9.74961991768354,122.98929789441812
-0.7291666666666643,9.789166666666667,-15.093333333333334,35.190715336862986,-9.901485973184064,122.58950307600821
-0.6574999999999989,10.365833333333335,-15.94583333333334,34.93919414789103,-10.329009659236592,122.1555768736484
-0.6049999999999969,10.661666666666669,-16.37166666666667,34.865782289224065,-10.604667289788598,122.12144548969852
-0.552500000000002,10.957500000000003,-16.7975,34.7923704305571,-10.880324920340602,122.08731410574862
-0.5,11.25333333333333,-17.223333333333336,34.71895857189013,-11.155982550892606,122.05318272179873
-0.447499999999998,11.549166666666665,-17.649166666666673,34.645546713223155,-11.43164018144461,122.01905133784884
-0.3950000000000031,11.844999999999999,-18.075000000000003,34.57213485455619,-11.707297811996614,121.98491995389895
-0.34250000000000114,12.140833333333333,-18.500833333333333,34.498722995889224,-11.98295544254862,121.95078856994905
-0.28999999999999915,12.436666666666667,-18.92666666666667,34.42531113722225,-12.258613073100625,121.91665718599916
-0.23749999999999716,12.732499999999995,-19.352500000000006,34.35189927855528,-12.534270703652629,121.88252580204927
-0.18499999999999517,13.028333333333329,-19.778333333333336,34.278487419888314,-12.809928334204635,121.84839441809937
-0.13250000000000028,13.324166666666663,-20.204166666666666,34.20507556122135,-13.085585964756639,121.81426303414949
-0.036666666666668846,13.872499999999995,-21.04416666666667,33.966423138628066,-13.539302269730248,121.4567598080797
0.006666666666667709,14.124999999999996,-21.458333333333336,33.801182574701755,-13.717360944151853,121.1333879659598
0.05000000000000426,14.377499999999998,-21.872500000000002,33.63594201077544,-13.89541961857346,120.8100161238399
0.09333333333333371,14.629999999999999,-22.28666666666667,33.47070144684913,-14.073478292995064,120.48664428172
0.13666666666666316,14.882499999999997,-22.700833333333335,33.305460882922816,-14.25153696741667,120.1632724396001
0.17999999999999972,15.134999999999998,-23.115000000000002,33.140220318996505,-14.429595641838274,119.83990059748021
0.22333333333333627,15.3875,-23.52916666666667,32.974979755070194,-14.607654316259879,119.51652875536031
0.2666666666666657,15.639999999999997,-23.943333333333335,32.80973919114388,-14.785712990681484,119.19315691324041
0.30999999999999517,15.892499999999998,-24.3575,32.64449862721757,-14.963771665103089,118.86978507112052
0.3533333333333317,16.145,-24.77166666666667,32.479258063291255,-15.141830339524695,118.54641322900062
0.3966666666666683,16.397499999999997,-25.185833333333335,32.314017499364944,-15.3198890139463,118.22304138688072
0.5591666666666626,16.939999999999998,-26.023333333333333,31.966752876714306,-15.78195819775618,117.9152795343742
0.6783333333333346,17.229999999999997,-26.446666666666665,31.784728817989976,-16.065968707144457,117.93088952398759
0.7974999999999994,17.519999999999996,-26.870000000000005,31.60270475926565,-16.34997921653273,117.94649951360097
0.9166666666666643,17.81,-27.293333333333337,31.42068070054132,-16.63398972592101,117.96210950321435
1.0358333333333292,18.099999999999998,-27.71666666666667,31.23865664181699,-16.918000235309282,117.97771949282773
1.154999999999994,18.389999999999997,-28.14,31.056632583092664,-17.20201074469756,117.99332948244111
1.274166666666666,18.679999999999996,-28.563333333333333,30.874608524368334,-17.486021254085834,118.00893947205448
1.3933333333333309,18.969999999999995,-28.986666666666665,30.692584465644007,-17.77003176347411,118.02454946166786
1.5124999999999957,19.259999999999998,-29.409999999999997,30.510560406919677,-18.054042272862386,118.04015945128124
1.6316666666666677,19.549999999999997,-29.833333333333336,30.32853634819535,-18.33805278225066,118.05576944089462
1.7508333333333326,19.839999999999996,-30.256666666666668,30.14651228947102,-18.622063291638938,118.071379430508
1.985833333333332,20.401666666666664,-31.089166666666664,29.89786411298146,-19.155831918017935,117.9924308918363
2.1016666666666666,20.67333333333333,-31.498333333333335,29.831239995216226,-19.40559003500866,117.89787236355123
2.217499999999994,20.944999999999997,-31.9075,29.764615877450993,-19.655348151999384,117.80331383526615
2.3333333333333286,21.21666666666666,-32.31666666666667,29.69799175968576,-19.90510626899011,117.70875530698108
2.449166666666663,21.48833333333333,-32.725833333333334,29.631367641920527,-20.154864385980833,117.614196778696
2.5649999999999977,21.759999999999998,-33.135000000000005,29.564743524155293,-20.404622502971556,117.51963825041092
2.6808333333333323,22.031666666666663,-33.54416666666667,29.49811940639006,-20.654380619962282,117.42507972212584
2.796666666666667,22.30333333333333,-33.95333333333333,29.431495288624827,-20.904138736953005,117.33052119384077
2.9125000000000014,22.574999999999996,-34.362500000000004,29.364871170859594,-21.15389685394373,117.23596266555569
3.028333333333329,22.846666666666664,-34.77166666666667,29.29824705309436,-21.403654970934454,117.14140413727061
3.1441666666666634,23.11833333333333,-35.18083333333334,29.231622935329128,-21.65341308792518,117.04684560898554
3.380833333333335,23.64333333333333,-36.00083333333334,29.03970323382914,-22.185315964792363,116.77181485399642
3.501666666666665,23.896666666666665,-36.41166666666667,28.914407650094386,-22.467460724668822,116.59134262729238
3.622499999999995,24.15,-36.822500000000005,28.789112066359632,-22.74960548454528,116.41087040058834
3.7433333333333323,24.40333333333333,-37.233333333333334,28.663816482624878,-23.03175024442174,116.2303981738843
3.8641666666666694,24.656666666666663,-37.64416666666667,28.538520898890123,-23.3138950042982,116.04992594718026
3.9849999999999994,24.909999999999997,-38.055,28.413225315155366,-23.596039764174662,115.86945372047622
4.1058333333333294,25.16333333333333,-38.465833333333336,28.28792973142061,-23.87818452405112,115.68898149377218
4.226666666666667,25.416666666666664,-38.876666666666665,28.162634147685857,-24.16032928392758,115.50850926706813
4.347500000000004,25.669999999999995,-39.2875,28.037338563951103,-24.44247404380404,115.3280370403641
